job_link,jobTitle,jobCityOrRemote,jobState,jobZip,remoteJob,bottomRangeSalary,topRangeSalary,compensationPeriod,salaryInfoAvailable,jobRequirements,degreeRequired,pythonRequired,sqlRequired,gisRequired,visualizationBasedJob,seniorPosition,analystPosition,companyOrHiringEntity,companyLocation,linkToCompanyJobs,linkToOtherSimilarJobs,salaryReferenceLink,companyRatingNumber,mat href 4,companyLocation 2
https://www.indeed.com/rc/clk?jk=b5afeefbd746d46d&fccid=02f58b0e99434465&vjs=3,Senior Business Data Analyst,Florida,,,Unknown or No,,,,No Salary Info Available,"Knowledge of  profiling and proven experience in  analytics, transformations, and dashboard creation.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,Hear.com US , Florida,https://www.indeed.com/q-Hear-Com-US-l-Florida-jobs.html,https://www.indeed.com/l-Florida-jobs.html,https://www.indeed.com/career/senior-data-analyst/salaries/FL?campaignid=serp-more&fromjk=b5afeefbd746d46d&from=serp-more,,,Remote
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BduuV9Tv6ab54IQv6GxM7507SmwM2yOtS3cJbUGvJ9GKPEe_bkzx71g30CQhkxkLNY8NxJwwxglzVonYHeUXWLorp9hIRBxUqgq80Fyzz8rKhD2o62PSPWuc8gt_M9APz09awZw1ILKjGqfLrBxhG4ApSXyqv7XaKATdpNZpDIpi2BnsVD4lynqjUW1lSBSoZmDYW3Wm6gdTzrPVz7OnPKJTHPWYXpVQnPHYdiMcLTVyrNsOrwqVEQWEebPn23k9hw-m9lu2D9gG7nHfA0v1eNnSbvCQ7y6Iv-tJAZcGDnrurqeWd0YNiWZXXLJ3Owp0FyUH0P9qG-DujKW4FJ3QHZ8ZzPRKqrA2UQ-fff9znk7NOSDUYmg4_dOkewUqaW_8upsS_Z6_nsMyNYGGjqEv4v03QqqHCUAO2xLaByf_73e02VNaY1x6HJ8_2wo2TBQ8kjZrdRp3i9-PapedZClGdKIG8ku1qfuAaCrdZy3w53LMsuk4QR3eFVFONKBM-U-YJZva6b1C0FF-Yq6Av7d9xGjmNXmLQFGDamAyd6ptEvFwi28p0G0l4l3apav9d0KsLExl2P4VMF3g6evQwGFogF9K7OILdSO7y9N4036LBR9d249qYnW2sG4AzkpRjvqDeyiyfxZuTeqDknWz7Ph8mGPmx5Mjhhtf4Sea-6s5l78C1Vikow36Yy&p=11&fvj=0&vjs=3,"Senior Data Scientist - New York, NY / REMOTE",New York,NY,,Unknown or No,"$160,000 ",,Yearly,Salary Info Available,"Must possess expert level  analytics knowledge (Python, R, SQL), statistical modeling proficiency, and  visualization experience.",Unknown or No,YES,YES,Unknown or No,YES,YES,Unknown or No,,,,,,4.5,,Remote
https://www.indeed.com/rc/clk?jk=8f8ed01f682921b0&fccid=d6ef41e202aa2c0b&vjs=3,"Manager HR Analytics, Advanced Analytics & Modeling",Remote,,,Yes,"$180,000 ","$260,000 ",Yearly,Salary Info Available,Identify opportunities to translate   projects into HR Analytics products.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Indeed , Remote,https://www.indeed.com/q-Indeed-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/model/salaries?campaignid=serp-more&fromjk=8f8ed01f682921b0&from=serp-more,4.3,https://www.indeed.com/cmp/Indeed/faq,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DHNsmo6-l5VPEcn0_qUKkjeVx5zfr-x0vwZbi1T4ZBycdf6Jx9Tpj7qckzafRgtcJgIgDkUFiwINZ7BWcxRmdKwkxU1joG7_GYJPzMuG1UcC7KKEvHxpHICsyh8sUnYW6AmwKqjPn9RVHwcNWKAfEe_AuKczbMPNDaGtGeuGNmZQuGBuhZ6ZhDyF-LSt6vRyDl2Zb2YTlHsLlNgi422uD6h03l95s0Gl5tx76AzrB4i_FUMQ6nvXTunQCUZw0WuhoCrR7znnGQ7gNed83pW5QAC5reKii5R9Y3DifjrNy-emgbNjTJKBe4oqToEaa47iFM37ulMedxkRkaVZvU7XvxiygaHleQhrTrCoHLCFbtxKlhw0pgGUeJ9e7IG5115UliAyC5by7OxrUlyQh7kqumBSlnbE-80SeIE5z9WunuNnSFMF3kMcV2bjfkHQApamDLfOqsCNiS5hEoKUf5Yspm0eMdToMSUvOYIaHCcmer5dcwnYt39O9jOiyqVNXe4dz_aAmmmva2rMqA_SoZ3QFLKYlUiq83rMUssX1j7gbMA9KATq3jG2GJ2zgPhPnBkPsTChdFWl8N0TI9ildEMTnX6toLMmkqZpXVP0UZ2QanoLR8kiwMxAc3y2JIVQFwt8rx6txJa_AeoOxNAPb9UUmRP2ZjhwKuPGxOaJk7id-vVqqdvSR9fmBbXTPmbEfL3ay-RF5skr52L0yuHHTH4NPsjVWnkrkr6YzdnMAQiXW4GeE3y0AosRBX-ZZQXY7_XV2XuxJ8TIZlb7rbS4Pn8GUY22UldprOlNDc0oFL7mju641nE_keDSwYk6aPvmcw8V2NIvxsm3xXZLBm8tTtkYl3&p=13&fvj=0&vjs=3,Data Scientist,Lincoln,RI,2865,Unknown or No,,,,No Salary Info Available,Assist with the transformation of raw  into  sets and pipelines for more efficient and repeatable   projects.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,,,,,,3.6,,
https://www.indeed.com/company/Nerdery/jobs/Principal-Data-Architect-Strategist-9948ab01113d70c1?fccid=6a72b8030d1f6cdf&vjs=3,Principal Data Architect/Strategist,Remote,,,Yes,,,,No Salary Info Available,"Strong experience with  ,  engineering, and integration tools and patterns.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Nerdery , Remote,https://www.indeed.com/q-Nerdery-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/principal-architect/salaries?campaignid=serp-more&fromjk=9948ab01113d70c1&from=serp-more,3.4,https://www.indeed.com/cmp/Nerdery/faq,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWQs_M7ZA8XLbIFWVw-PYcVVEPryqVLyWhKaEKPskHy2YkbHyHJDwB_nHc5A6JaMROu_-ADduUQlB1wlLP2riBoAWdpcmD55kmyufISgU9RJM_mwfcf9i7m2WM-6RUHUxXNFTmAAEpmD4c3oZVy5FxdWhGL-lu-3f1VzwygumKkNa65pYwPoSXWWoQB_n6EuAQD6Ba30RQaz_2ccpaF9H6QmX6ztDPVWLgmv1Yw4LSZOPTL_CuUiUCvGsy8yUo60d5WLrqR--B5p2TwTivZy-omrUNYtQg20JtIrl4tDREmXp_u2w6AeXcS3jWWm-ZUOh_oASzB9bPuqhrbOy6IVMOoYbskW6UOC2c78cWqWPXknTEMbJgVGYTqbDQMJzm25lAg07OAkrEZncpoxbIHcjF-YM0Gcm2WohODu20ecj-k8rPfwt_yXQrIIM15iULBC03EquG5o6_cNNTwJOWpiyNm6lqhZPaiDuLu0i5bwgfi8wmN1BS_18VFf3Mqc-AsjkkhQU3KTslSq_mDAjo_kkP-z7mWKRoM7Wqmpp9SeQqUGqBlmCMxMtQdOwm0L2FOpKF2uXQFncJ3i-fPUP9Z2vhaFWtb5ZXkrirgIQFcJ3p4Jrb_rh_zxXT8159mIoZwLSy09T-j4BCrIsYyQJF_WB7dMT0iwl_DwghIKOCP5khO_N3HUv1f8F-I2L6lNzFXcyBCQiZv3snaN-0bzcrkqB_D1TqrOoX_lcAnrE4IORuv98bI_6dj3AqTImySGqoCuWszQDLyP9H5p6nrwwU_01GsY7oZgG9FYaE2OPz2RgsoOCFpqeHep7pygIOjd666q9BqRoGuNMYCADZLY93skzXpPajkCu8zkMeUAdM2Jo5StR2frP5xtmVfodcttg-4TMogZjbrIeihxvVSDaX3WcCxVyq-xxW0lBuB-4HwaIJXI0Gu2FSH1IopoCB59VuOCEJoy6GfpAc6S5oTiWNBkI32ZCaLG-wgP7mOGFROyHtpXPeVPwDuJ2StlOHOqlSAYcJ2-wFF-ibmbsK9DrtxiJMOV9F4i5uDFlhSkppbW9yyw==&p=0&fvj=0&vjs=3,Senior Marketing Data Analyst,Malvern,PA,,Unknown or No,,,,No Salary Info Available,"The role will interface across the marketing organization on cross-functional analytical projects and will require familiarity of internal  warehouses, data…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,,,,,,3.7,,
https://www.indeed.com/rc/clk?jk=0e5ad3625e84bc26&fccid=ef808c7159874654&vjs=3,"Adjunct Faculty, Graduate Information Technology",Remote,,,Yes,,,,No Salary Info Available,"Purdue University Global offers term by term, non-tenured teaching appointments to qualified individuals who are dedicated to providing quality educational…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Purdue University Global , Remote,https://www.indeed.com/q-Purdue-University-Global-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/adjunct-faculty/salaries?campaignid=serp-more&fromjk=0e5ad3625e84bc26&from=serp-more,3.8,https://www.indeed.com/cmp/Purdue-University-Global/faq,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eh4ZOxqVaUrhNSyjVEAq5t54muYg2z6w7vebZkunWm8KLmlAlJyd8Ike2AqapZM1wp6HuPB_n62UxktrWo5YBejeg0npciy8aDtZ8kyCz5xi7VitBV79ZoVZ1VTJ4iSRZArSH_XWPeyDZsZ3rCfUoq1UUAWuAgP0kLsaAcPccTmXyK4wq2u5146o3_0tgtW-Rhi1EApNuEinCIOuAQBctE1JTk6ns63nPjJxpeeAISN-q2NF0eqRsvX5orI9G5uzKGF7iPpKEhaE9tELB6exF7Gkm0kfBAWYQ5U8eq2KH-aDEASK5fL60wti6Qs2PBI8iw4sow7sv6DkQzU23xOpJK421dNRqEl34X1HCxx1HPGc_VADFfiXHuNWZgCuH54TKNdZWPZkz8cwLms1sVaq_fL5j5BfRgdPEbQP8y7u6oPtwSnTpVAZdDDliBcc83eIvpLLlvorevZrtpY-5fp63ZoSpt5X84zSXvTjfUIgSQFpi77qt0Eptl058-0HLkFPmnT-lQa4Lzj8dirsvGRDXBvEItJfRQlz_04vbQ5GMdvJkWqI1WIC_7J6yy18feWdfaBH7TiQeU2s3S30O8noC8zpffjJmQfgfghnp4dw3KWYQtn52-3xFRVR1UAprRuK-rJVzqdc7Q0DQwIJkbNEmiCrCCv0HBIGfQ7ORy71sLCn-mL8UTnzlxGNZIl5mFbF7uwLbcQfP71fROmsGyd7y3JNJHXeyV_CdhBkbey-3MJlc1qRdh-PzRq6b3JGfnanvoyF2zud1wlyKJG_25nM9sjblB2_d278SOsL__jJbLR7VItuEqkpYa55Uk8kWgKnPqLHxvIfcM1A7-h1DbQbg4fw-qC96rBqjYwpzJaizjX8a_81XY4qQd22q2uFfMHWoulqKYwzRG9056x9gvrB8QDbV06Or1beoGfi2ux71QnN&p=2&fvj=0&vjs=3,Business Intelligence/Data Analyst,Boston,MA,2127,Unknown or No,,,,No Salary Info Available,Desire to learn   (using Python for automation).,Unknown or No,YES,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,,,,,,3.4,,Remote
https://www.indeed.com/rc/clk?jk=55c7787e4da8868a&fccid=11caadcdc98800d4&vjs=3,Senior Data Analyst w/Tableau,Virginia,,,Unknown or No,"$72,000 ","$108,000 ",Yearly,Salary Info Available,"The Senior  Analyst will research multiple  sources, navigate logical  relationships, and generate resulting  intermediate  pools using a…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,General Dynamicsformation Technology , Virginia,https://www.indeed.com/q-General-Dynamics-Information-Technology-l-Virginia-jobs.html,https://www.indeed.com/l-Virginia-jobs.html,https://www.indeed.com/career/senior-data-analyst/salaries/VA?campaignid=serp-more&fromjk=55c7787e4da8868a&from=serp-more,3.8,https://www.indeed.com/cmp/General-Dynamics-Information-Technology/faq,
https://www.indeed.com/company/Purdue-University/jobs/Senior-Data-Analyst-c4d6d7eb0eb76c8f?fccid=ac83e3328adafc41&vjs=3,Senior Data Analyst,West Lafayette,IN,47906,Unknown or No,,,,No Salary Info Available,Experience with enterprise business data.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,Purdue University ," West Lafayette,","https://www.indeed.com/q-Purdue-University-l-West-Lafayette,-IN-jobs.html","https://www.indeed.com/l-West-Lafayette,-IN-jobs.html","https://www.indeed.com/career/salaries/Senior%20Data%20Analyst/West%20Lafayette,%20IN?campaignid=serp-more&fromjk=c4d6d7eb0eb76c8f&from=serp-more",4.2,https://www.indeed.com/cmp/Purdue-University/faq,Remote
https://www.indeed.com/rc/clk?jk=45438b03c9559af0&fccid=d1e06ae7d9c9d329&vjs=3,Data Science Manager,Remote,,,Yes,,,,No Salary Info Available,Ability to communicate   concepts/insights to non-technical audiences.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,"BJ's Wholesale Club,c. ", Remote,"https://www.indeed.com/jobs?q=Bj%27s+Wholesale+Club,+Inc&l=Remote&nc=jasx",https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/data-scientist/salaries?campaignid=serp-more&fromjk=45438b03c9559af0&from=serp-more,3.3,https://www.indeed.com/cmp/Bj's-Wholesale-Club/faq,
https://www.indeed.com/rc/clk?jk=1bcb2c16e1cc6f45&fccid=4027cfd917e1ee29&vjs=3,"Data Strategy Consultant, Tableau",Remote,,,Yes,"$99,200 ",,Yearly,Salary Info Available,Strong ability to tell a story using  and  visualization training experience to present information.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Unknown or No,Unknown or No,Salesforce , Remote,https://www.indeed.com/q-Salesforce-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/data-consultant/salaries?campaignid=serp-more&fromjk=1bcb2c16e1cc6f45&from=serp-more,4.3,https://www.indeed.com/cmp/Salesforce/faq,
https://www.indeed.com/rc/clk?jk=5b9f38870afe489d&fccid=caed318a9335aac0&vjs=3,User Insights Analyst,Nashville,TN,,Unknown or No,,,,No Salary Info Available,You have 1+ years of experience in a   or analytics role.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,TikTok ," Nashville, TN","https://www.indeed.com/q-Tiktok-l-Nashville,-TN-jobs.html","https://www.indeed.com/l-Nashville,-TN-jobs.html",https://www.indeed.com/career/customer-insights-analyst/salaries/Nashville--TN?campaignid=serp-more&fromjk=5b9f38870afe489d&from=serp-more,3.5,https://www.indeed.com/cmp/Tiktok/faq,
https://www.indeed.com/company/Seismic-Inc./jobs/Senior-Data-Analyst-bb069fa2cd8584fe?fccid=5960685aa49f428a&vjs=3,Senior Data Analyst,Remote,,,Yes,"$100,000 ",,Yearly,Salary Info Available,"Technical expertise regarding  models, database design development,  mining and segmentation techniques.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,Seismicc. , Remote,https://www.indeed.com/jobs?q=Seismic+Inc&l=Remote&nc=jasx,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/senior-data-analyst/salaries?campaignid=serp-more&fromjk=bb069fa2cd8584fe&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=e7e0018f56e3e8dc&fccid=dc3e72ef550f765d&vjs=3,Data Analyst - Senior,Atlanta,GA,,Unknown or No,,,,No Salary Info Available,Working with partners on ensuring  is available to be captured so it can be reported.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,Pinnacle Group ," Atlanta, GA","https://www.indeed.com/q-Pinnacle-Group-l-Atlanta,-GA-jobs.html","https://www.indeed.com/l-Atlanta,-GA-jobs.html",https://www.indeed.com/career/data-analyst/salaries/Atlanta--GA?campaignid=serp-more&fromjk=e7e0018f56e3e8dc&from=serp-more,3.8,https://www.indeed.com/cmp/Pinnacle-Group/faq,Remote
https://www.indeed.com/company/Wrench.ai-Inc/jobs/Senior-Data-Engineer-682ae7c3f70f816c?fccid=01e824c681b51ea6&vjs=3,Sr. Data Engineer,Remote,,,Yes,"$75,787 ","$110,000 ",Yearly,Salary Info Available,"Extensive experience managing  ingestion,  engineers, and  wrangling.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Wrench.aic , Remote,https://www.indeed.com/jobs?q=Wrench+Ai+Inc&l=Remote&nc=jasx,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/data-engineer/salaries?campaignid=serp-more&fromjk=682ae7c3f70f816c&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=91d380e2d13a3f53&fccid=fe404d18bb9eef1e&vjs=3,"Data Scientist, Creator Business Analysis",New York,NY,,Unknown or No,,,,No Salary Info Available,"Previous experience collaborating closely with teams of  scientists and  engineers, building tools in production and at scale.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Spotify ," New York, NY","https://www.indeed.com/q-Spotify-l-New-York,-NY-jobs.html","https://www.indeed.com/l-New-York,-NY-jobs.html",https://www.indeed.com/career/data-scientist/salaries/New-York--NY?campaignid=serp-more&fromjk=91d380e2d13a3f53&from=serp-more,4.3,https://www.indeed.com/cmp/Spotify/faq,Remote
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DnlPV7QUTCWdKuIJzmELfVYl3Q47lQqD3bFm5fkBoxwGonBVD7Eb1UWXyWQEO4ZF__20ybEUlGj7xmkGzQQ4LViSu34pElnXtl3QE79ZuwUDSju0A373jAW4wNXFA_GL1rrgFf1Rx16UDzLa1AVpJuXVfLG6hn3JQ5peG9j6QU2O6FQVzspv5syQMG05ABXCl0Qto2xd7koa7-fohXrHDt9pc5f3Tmbm5lMAQ2Vvu4NH-Tb9iW7-MCrTjwyKs2adTbbTAJ2IulMv7d0nDUuC3iTBzwSh0j3B6QqlXpdmdQAxyLEPpWJP1kCFoo5hctyJptwvcHyIWQ-w-kV0SDQrWp7o3JXVRn4GYrcotHTnEol4biZ43zvDmn2drMwemA_A8YOHM8K7nWGQh6EOJ1kpl2BGdY0O27m2IvKx0Ck5YAOXa-sl-MHFFPZkxgKK3RGxI9ElqXn7sWQ6rkflWdv4UTexKiYscPZWc=&p=12&fvj=1&vjs=3,Data Scientist,Remote,,,Yes,$70 ,$75 ,Hourly,Salary Info Available,"At least 5 - 7 years total industry experience focused on analytics,   and/or  engineering, with some direct experience in applied statistics and…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,,,,,,3.0,,
https://www.indeed.com/rc/clk?jk=77c803c59fee234e&fccid=cd22d01053af7669&vjs=3,Data Analyst,United States,,,Unknown or No,,,,No Salary Info Available,This function cuts across   and model implementation in production systems.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Oracle , United States,https://www.indeed.com/q-Oracle-l-United-States-jobs.html,https://www.indeed.com/l-United-States-jobs.html,https://www.indeed.com/career/data-analyst/salaries?campaignid=serp-more&fromjk=77c803c59fee234e&from=serp-more,3.8,https://www.indeed.com/cmp/Oracle/faq,
https://www.indeed.com/rc/clk?jk=8d0b7925ef74b95e&fccid=dfc44f3b8c44a6db&vjs=3,Data Scientist,Herndon,VA,20171,Unknown or No,,,,No Salary Info Available,Good understanding on  visualization and reporting techniques.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Unknown or No,Unknown or No,Cisco Systems ," Herndon, VA","https://www.indeed.com/q-Cisco-Systems-l-Herndon,-VA-jobs.html","https://www.indeed.com/l-Herndon,-VA-jobs.html",https://www.indeed.com/career/data-scientist/salaries/Herndon--VA?campaignid=serp-more&fromjk=8d0b7925ef74b95e&from=serp-more,4.1,https://www.indeed.com/cmp/Cisco/faq,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWQs_M7ZA8XLbIFWVw-PYcVVEPryqVLyWhKaEKPskHy2YkbHyHJDwB_nHc5A6JaMROu_-ADduUQunKRuQX8FpqArKrXrxpVeQTXnX8ffEW_2bYe91H1_Tj25u_duftjom4KX79UOuHkDiERLjABvmUXypgbmHJN0o_r-yriNKCgQ5epqy_hs3X8lGd5Br03bTH4aTdZY0-doCD_AJ-U3zhf_rfE0fprTDZ0SldUHPtBvN6vd6UobXgLPUWDC7BMSRtm8cMNYZ4f4AiL8s3lPqAeOFvor3L4Vg5nzuciXFlzUVoyiNK4nEttj_nqUEwYAoBD-xV7SHw4QehFcHeD4ccbwTeoG7r3O_XOcUP2a7O_h2_l-p3XmT7902TDMM53bjUC4GZGBu_z-cv4kRee8O3Xg7HgtZlwgmK8i3MBgtABmswGm9y5DhRsyshsM9ZYlVkfvH3WEwpwovq4XIDaoanfCGznmiUNUlUBwMQx41t_J91gy3O7UDpZO_vgU1Tfyny6qiOmYP5abVkrSrIRRTGeN4dV8I64AxODK2Rp1fbCBnXxWxK6MStdC8FXlrK8zU1ZiH-LRDRIn44sBjPDCkxJJ_Q6CyO379X5xCDx7b8rfL76rvzjo6LmDikU8vackrexvzlx-FTPCFltxhF1GFXe4m3nVvt-AOGNW7OcY0wZLuQ-BI32EK7HmoTvThASG1TQfsU9FMPB5zqeW4BZfKZa_MXthiF8nn9_0ncbf-Ec64hzVngg-QZrIxYeE7WgYMpi6LoVp31unXvpTP7hr-3Vu27iCe5--jO-LSsIzfj50Zah12HivireA0YJ6SwaDzbvE019gMyHp9In8hQMaA6j3VHZSiR_F1mdb8yYCzdd0VDUR10KDGmsLFCR_tgBnkgnScSP9X9KV26vfo06ejqJuI-P5kzesDtfJ_qS_17VvXLoT1FfTmZXH9HJ_ZHKx6XU1j3SRuziwO6xWb0aqJCfoXT-5HJ6gsVxI3pRg1o9GddG991H9jfu4FznmrX_Vo=&p=0&fvj=0&vjs=3,Data Scientist III,Malvern,PA,,Unknown or No,,,,No Salary Info Available,"Identifies and diagnoses  inconsistencies and errors, documents  assumptions, and forages to fill  gaps.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,,,,,,3.7,,
,,,,,Unknown or No,,,,No Salary Info Available,,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,,,,,,,,
https://www.indeed.com/rc/clk?jk=cb3226ee327f0685&fccid=668f8e8c606bf093&vjs=3,Senior Business Data Analyst,Remote,,,Yes,,,,No Salary Info Available,Serve as a technical  lead to translate raw  into analysis.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,The Goal Family of Companies , Remote,https://www.indeed.com/q-The-Goal-Family-of-Companies-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/senior-data-analyst/salaries?campaignid=serp-more&fromjk=cb3226ee327f0685&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=eb317e1d67f5d556&fccid=25d3835187829237&vjs=3,Data Scientist (Remote),Hartford,CT,,Unknown or No,,,,No Salary Info Available,Experience with   for insurance use cases.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,The Hartford ," Hartford, CT","https://www.indeed.com/q-The-Hartford-l-Hartford,-CT-jobs.html","https://www.indeed.com/l-Hartford,-CT-jobs.html",https://www.indeed.com/career/data-scientist/salaries/Hartford--CT?campaignid=serp-more&fromjk=eb317e1d67f5d556&from=serp-more,3.6,https://www.indeed.com/cmp/The-Hartford/faq,Remote
https://www.indeed.com/rc/clk?jk=5ed96f1ff45a3dad&fccid=88f5d9a70576ec2a&vjs=3,"Data Scientist, Product Analytics",Colorado,,,Unknown or No,"$95,000 ","$135,000 ",Yearly,Salary Info Available,"Data  experience (SQL, Python, R) and familiarity with managing large  sets.",Unknown or No,YES,YES,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Teladoc Health , Colorado,https://www.indeed.com/q-Teladoc-Health-l-Colorado-jobs.html,https://www.indeed.com/l-Colorado-jobs.html,https://www.indeed.com/career/data-scientist/salaries/CO?campaignid=serp-more&fromjk=5ed96f1ff45a3dad&from=serp-more,3.0,https://www.indeed.com/cmp/Teladoc-Health/faq,Remote
https://www.indeed.com/company/Promontory-MortgagePath/jobs/Data-Analyst-8f63194e062b4b01?fccid=d63d618cf8186471&vjs=3,Data Analyst,Remote,,,Yes,"$80,000 ","$100,000 ",Yearly,Salary Info Available,"*Troubleshooting reporting and , code and  structure improvement/efficiency*.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Promontory MortgagePath , Remote,https://www.indeed.com/q-Promontory-Mortgagepath-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/data-analyst/salaries?campaignid=serp-more&fromjk=8f63194e062b4b01&from=serp-more,,,
https://www.indeed.com/rc/clk?jk=6184982fbf2af0b8&fccid=f7594884e0be810e&vjs=3,Senior Data Analyst,Remote,,,Yes,,,,No Salary Info Available,"The Sr.  Analyst will be responsible for  related support,  investigation, research, and  management to support development solutions for…",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,YES,Homepoint , Remote,https://www.indeed.com/q-Homepoint-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/senior-data-analyst/salaries?campaignid=serp-more&fromjk=6184982fbf2af0b8&from=serp-more,4.3,,
https://www.indeed.com/rc/clk?jk=f901e07aa23fdd5e&fccid=e4cd2055694e8303&vjs=3,Senior Business Intelligence EngineeR – Tableau,United States,,,Unknown or No,,,,No Salary Info Available,Understanding of business intelligence/data warehousing concepts.,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Unknown or No,Continuus Technologies , United States,https://www.indeed.com/q-Continuus-Technologies-l-United-States-jobs.html,https://www.indeed.com/l-United-States-jobs.html,https://www.indeed.com/career/business-intelligence-developer/salaries?campaignid=serp-more&fromjk=f901e07aa23fdd5e&from=serp-more,,,Remote
https://www.indeed.com/company/Strategy-Source/jobs/Senior-Analyst-0c1fae20a7396da5?fccid=03c472c304e2e25a&vjs=3,"Sr Analyst, Data and Platform Solutions",Remote,,,Yes,"$65,000 ","$75,000 ",Yearly,Salary Info Available,Audience : 1 year (Preferred).,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,YES,Strategy Source , Remote,https://www.indeed.com/q-Strategy-Source-l-Remote-jobs.html,https://www.indeed.com/l-Remote-jobs.html,https://www.indeed.com/career/senior-data-analyst/salaries?campaignid=serp-more&fromjk=0c1fae20a7396da5&from=serp-more,,,
https://www.indeed.com/company/SE2S/jobs/Data-Scientist-b0ba4e32ed3f72a2?fccid=bd0d02077ebc4e0c&vjs=3,Data Scientist,Charlottesville,VA,,Unknown or No,"$125,000 ","$150,000 ",Yearly,Salary Info Available,"Data project management (including cleaning and preparing ) and creating, structuring, and maintaining  sets.",Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,Unknown or No,SE2S ," Charlottesville, VA","https://www.indeed.com/q-Se2s-l-Charlottesville,-VA-jobs.html","https://www.indeed.com/l-Charlottesville,-VA-jobs.html",https://www.indeed.com/career/data-scientist/salaries/Charlottesville--VA?campaignid=serp-more&fromjk=b0ba4e32ed3f72a2&from=serp-more,,,
